QID,Question,Difficulty Level,Gold Standard Set,Retrieval Mode,Rank,Retrieved Doc,Relevance,Notes
138,"I have repeated measures data from a psychology experiment and need a video that walks through a repeated-measures ANOVA step-by-step (including assumptions, calculations, and interpretation). Can you show me a tutorial video that does that?",difficult,video_2,bm_vector_fusion,5,pdf_113,0,
138,"I have repeated measures data from a psychology experiment and need a video that walks through a repeated-measures ANOVA step-by-step (including assumptions, calculations, and interpretation). Can you show me a tutorial video that does that?",difficult,video_2,bm_vector_fusion_rerank,1,video_2,2,
138,"I have repeated measures data from a psychology experiment and need a video that walks through a repeated-measures ANOVA step-by-step (including assumptions, calculations, and interpretation). Can you show me a tutorial video that does that?",difficult,video_2,bm_vector_fusion_rerank,2,video_2,2,
138,"I have repeated measures data from a psychology experiment and need a video that walks through a repeated-measures ANOVA step-by-step (including assumptions, calculations, and interpretation). Can you show me a tutorial video that does that?",difficult,video_2,bm_vector_fusion_rerank,3,video_2,2,
138,"I have repeated measures data from a psychology experiment and need a video that walks through a repeated-measures ANOVA step-by-step (including assumptions, calculations, and interpretation). Can you show me a tutorial video that does that?",difficult,video_2,bm_vector_fusion_rerank,4,pdf_132,1,
138,"I have repeated measures data from a psychology experiment and need a video that walks through a repeated-measures ANOVA step-by-step (including assumptions, calculations, and interpretation). Can you show me a tutorial video that does that?",difficult,video_2,bm_vector_fusion_rerank,5,pdf_108,0,
139,"I’ve never used JASP before. Can you give me a general introduction video explaining what JASP is used for, it’s designed for and how to use it?",difficult,video_1,BM25,1,video_2,1,
139,"I’ve never used JASP before. Can you give me a general introduction video explaining what JASP is used for, it’s designed for and how to use it?",difficult,video_1,BM25,2,pdf_107,0,
139,"I’ve never used JASP before. Can you give me a general introduction video explaining what JASP is used for, it’s designed for and how to use it?",difficult,video_1,BM25,3,pdf_70,0,
139,"I’ve never used JASP before. Can you give me a general introduction video explaining what JASP is used for, it’s designed for and how to use it?",difficult,video_1,BM25,4,video_2,1,
139,"I’ve never used JASP before. Can you give me a general introduction video explaining what JASP is used for, it’s designed for and how to use it?",difficult,video_1,BM25,5,pdf_34,0,
139,"I’ve never used JASP before. Can you give me a general introduction video explaining what JASP is used for, it’s designed for and how to use it?",difficult,video_1,vector,1,video_1,2,
139,"I’ve never used JASP before. Can you give me a general introduction video explaining what JASP is used for, it’s designed for and how to use it?",difficult,video_1,vector,2,pdf_163,0,
139,"I’ve never used JASP before. Can you give me a general introduction video explaining what JASP is used for, it’s designed for and how to use it?",difficult,video_1,vector,3,pdf_60,1,
139,"I’ve never used JASP before. Can you give me a general introduction video explaining what JASP is used for, it’s designed for and how to use it?",difficult,video_1,vector,4,pdf_52,0,
139,"I’ve never used JASP before. Can you give me a general introduction video explaining what JASP is used for, it’s designed for and how to use it?",difficult,video_1,vector,5,video_1,2,
139,"I’ve never used JASP before. Can you give me a general introduction video explaining what JASP is used for, it’s designed for and how to use it?",difficult,video_1,bm_vector_fusion,1,pdf_52,0,
139,"I’ve never used JASP before. Can you give me a general introduction video explaining what JASP is used for, it’s designed for and how to use it?",difficult,video_1,bm_vector_fusion,2,video_1,2,
139,"I’ve never used JASP before. Can you give me a general introduction video explaining what JASP is used for, it’s designed for and how to use it?",difficult,video_1,bm_vector_fusion,3,video_1,2,
139,"I’ve never used JASP before. Can you give me a general introduction video explaining what JASP is used for, it’s designed for and how to use it?",difficult,video_1,bm_vector_fusion,4,video_1,2,
139,"I’ve never used JASP before. Can you give me a general introduction video explaining what JASP is used for, it’s designed for and how to use it?",difficult,video_1,bm_vector_fusion,5,video_1,2,
139,"I’ve never used JASP before. Can you give me a general introduction video explaining what JASP is used for, it’s designed for and how to use it?",difficult,video_1,bm_vector_fusion_rerank,1,video_1,2,
139,"I’ve never used JASP before. Can you give me a general introduction video explaining what JASP is used for, it’s designed for and how to use it?",difficult,video_1,bm_vector_fusion_rerank,2,video_1,2,
139,"I’ve never used JASP before. Can you give me a general introduction video explaining what JASP is used for, it’s designed for and how to use it?",difficult,video_1,bm_vector_fusion_rerank,3,video_1,2,
139,"I’ve never used JASP before. Can you give me a general introduction video explaining what JASP is used for, it’s designed for and how to use it?",difficult,video_1,bm_vector_fusion_rerank,4,pdf_163,0,
139,"I’ve never used JASP before. Can you give me a general introduction video explaining what JASP is used for, it’s designed for and how to use it?",difficult,video_1,bm_vector_fusion_rerank,5,pdf_107,0,
140,"I’m evaluating a RAG system using two performance metrics: success@k (binary per query) and nDCG@k (continuous, bounded between 0 and 1). Each query is tested under multiple retrieval modes and difficulty levels, so the same query appears multiple times. I want to test whether retrieval mode and difficulty level have main effects or an interaction effect on performance. Given this repeated-measures structure and mixed outcome types, can generalized linear mixed models be used?",difficult,"md_jaspMixedModels__MixedModelsGLMM,md_jaspMixedModels__MixedModelsBGLMM",BM25,1,pdf_107,0,
140,"I’m evaluating a RAG system using two performance metrics: success@k (binary per query) and nDCG@k (continuous, bounded between 0 and 1). Each query is tested under multiple retrieval modes and difficulty levels, so the same query appears multiple times. I want to test whether retrieval mode and difficulty level have main effects or an interaction effect on performance. Given this repeated-measures structure and mixed outcome types, can generalized linear mixed models be used?",difficult,"md_jaspMixedModels__MixedModelsGLMM,md_jaspMixedModels__MixedModelsBGLMM",BM25,2,pdf_132,0,
140,"I’m evaluating a RAG system using two performance metrics: success@k (binary per query) and nDCG@k (continuous, bounded between 0 and 1). Each query is tested under multiple retrieval modes and difficulty levels, so the same query appears multiple times. I want to test whether retrieval mode and difficulty level have main effects or an interaction effect on performance. Given this repeated-measures structure and mixed outcome types, can generalized linear mixed models be used?",difficult,"md_jaspMixedModels__MixedModelsGLMM,md_jaspMixedModels__MixedModelsBGLMM",BM25,3,pdf_124,0,
140,"I’m evaluating a RAG system using two performance metrics: success@k (binary per query) and nDCG@k (continuous, bounded between 0 and 1). Each query is tested under multiple retrieval modes and difficulty levels, so the same query appears multiple times. I want to test whether retrieval mode and difficulty level have main effects or an interaction effect on performance. Given this repeated-measures structure and mixed outcome types, can generalized linear mixed models be used?",difficult,"md_jaspMixedModels__MixedModelsGLMM,md_jaspMixedModels__MixedModelsBGLMM",BM25,4,pdf_138,0,
140,"I’m evaluating a RAG system using two performance metrics: success@k (binary per query) and nDCG@k (continuous, bounded between 0 and 1). Each query is tested under multiple retrieval modes and difficulty levels, so the same query appears multiple times. I want to test whether retrieval mode and difficulty level have main effects or an interaction effect on performance. Given this repeated-measures structure and mixed outcome types, can generalized linear mixed models be used?",difficult,"md_jaspMixedModels__MixedModelsGLMM,md_jaspMixedModels__MixedModelsBGLMM",BM25,5,md_jaspMixedModels__MixedModelsGLMM,2,
140,"I’m evaluating a RAG system using two performance metrics: success@k (binary per query) and nDCG@k (continuous, bounded between 0 and 1). Each query is tested under multiple retrieval modes and difficulty levels, so the same query appears multiple times. I want to test whether retrieval mode and difficulty level have main effects or an interaction effect on performance. Given this repeated-measures structure and mixed outcome types, can generalized linear mixed models be used?",difficult,"md_jaspMixedModels__MixedModelsGLMM,md_jaspMixedModels__MixedModelsBGLMM",vector,1,md_jaspMixedModels__MixedModelsGLMM,2,
